2.99999919661786E-06,0,0,0,0,0,0,0,0
1.25955359999989,0,0.1,0,0,0,0,0,0
1.3507069999996,0,0.14,0,0,0,0,0,0
1.36261409999952,0,0.31,0,0,0,0,0,0
1.37489709999954,0,0.36,0,0,0,0,0,0
1.38656420000007,0,0.55,0,0,0,0,0,0
1.39732929999991,0,0.62,0,0,0,0,0,0
1.40838609999992,0,0.69,0,0,0,0,0,0
1.41957229999934,0,0.81,0,0,0,0,0,0
1.43199019999975,0,0.86,0,0,0,0,0,0
1.44343649999973,0,0.86,0,0,0,0,0,0
1.50111649999963,0,0.81,0,0,0,0,0,0
1.51293799999985,0,0.57,0,0,0,0,0,0
1.52393309999934,0,0.45,0,0,0,0,0,0
1.53695739999966,0,0.02,0,0,0,0,0,0
1.54800780000005,0,0,0,0,0,0,0,0
1.55895919999966,0,0,0,0,0,0,0,0
1.56745279999996,0,0,0,0,0,0,0,0
1.57555859999957,0,0,0,0,0,0,0,0
1.5848019999994,0,0,0,0,0,0,0,0
1.65979590000006,0,0,0,0,0,0,0,0
1.66781459999947,0,0,0,0,0,0,0,0
1.67614819999926,0,0,0,0,0,0,0,0
1.68406639999921,0,0,0,0,0,0,0,0
1.69215209999948,0,0,0,0,0,0,0,0
1.70088829999986,0,0,0,0,0,0,0,0
1.70989609999924,0,0.1,0,0,0,0,0,0
1.72184119999929,0,0.14,0,0,0,0,0,0
1.7329538999993,0,0.24,0,0,0,0,0,0
1.7454915999997,0,0.26,0,0,0,0,0,0
1.75669010000001,0,0.29,0,0,0,0,0,0
1.8648734999997,0,0.21,0,0,0,0,0,0
1.87727240000004,0,0.12,0,0,0,0,0,0
1.88906259999931,0,0.02,0,0,0,0,0,0
1.90164370000002,0,0,0,0,0,0,0,0
1.91272749999916,0,0,0,0,0,0,0,0
1.92194739999923,0,0,0,0,0,0,0,0
1.93020469999919,0,0,0,0,0,0,0,0
1.99775139999929,0,0,0,0,0,0,0,0
2.00596339999993,0,0,0,0,0,0,0,0
2.01410709999982,0,0,0,0,0,0,0,0
2.0225606999993,0,0,0,0,0,0,0,0
2.03082049999921,0,0.17,0,0,0,0,0,0
2.04239419999976,0,0.33,0,0,0,0,0,0
2.05460249999942,0,0.93,0,0,0,0,0,0
2.06687929999953,0,1,0,0,0,0,0,0
2.07803769999919,0,1,0,0,0,0,0,0
2.08611139999994,0,1,0,0,0,0,0,0
2.09441189999961,0,1,0,0,0,0,0,0
2.13245179999922,0,1,0,0,0,0,0,0
2.14087629999995,0,1,0,0,0,0,0,0
2.1491817999995,0,1,0,0,0,0,0,0
2.15786559999924,0,1,0,0,0,0,0,0
2.16586849999931,0,1,0,0,0,0,0,0
2.17400980000002,0,1,0,0,0,0,0,0
2.18192599999929,0,0.9,0,0,0,0,0,0
2.19398289999936,0,0.29,0,0,0,0,0,0
2.20667109999977,0,0,0,0,0,0,0,0
2.21852499999932,0,0,0,0,0,0,0,0
2.22796930000004,0,0,0,0,0,0,0,0
2.23665889999938,0,0,0,0,0,0,0,0
2.24453399999948,0,0,0,0,0,0,0,0
2.25288449999971,0,0,0,0,0,0,0,0
2.2612096999992,0,0,0,0,0,0,0,0
2.27013859999988,0,0,0,0,0,0,0,0
2.30729009999959,0,0,0,0,0,0,0,0
2.31545749999987,0,0,0,0,0,0,0,0
2.32354599999962,0,0,0,0,0,0,0,0
2.33146229999966,0,0,0,0,0,0,0,0
2.33981270000004,0,0,0,0,0,0,0,0
2.34793360000003,0,0,0,0,0,0,0,0
2.35854889999973,0,0,0,0,0,0,0,0
2.36777839999922,0,0,0,0,0,0,0,0
2.37759319999986,0,0,0,0,0,0,0,0
2.38766439999927,0,0.05,0,0,0,0,0,0
2.39978809999957,0,0.19,0,0,0,0,0,0
2.41120429999955,0,0.33,0,0,0,0,0,0
2.42237690000002,0,0.4,0,0,0,0,0,0
2.43319009999959,0,0.45,0,0,0,0,0,0
2.45051329999933,0,0.43,0,0,0,0,0,0
2.46126939999976,0,0.33,0,0,0,0,0,0
2.47338039999977,0,0.17,0,0,0,0,0,0
2.48447379999925,0,0,0,0,0,0,0,0
2.49517679999917,0,0,0,0,0,0,0,0
2.50359929999922,0,0,0,0,0,0,0,0
2.5129967999992,0,0,0,0,0,0,0,0
2.52113759999975,0,0,0,0,0,0,0,0
2.52925719999985,0,0,0,0,0,0,0,0
2.53766479999922,0,0,0,0,0,0,0,0
2.54585139999926,0,0,0,0,0,0,0,0
2.55427269999927,0,0,0,0,0,0,0,0
2.56232929999987,0,0,0,0,0,0,0,0
2.57583410000007,0,0,0,0,0,0,0,0
2.58410039999944,0,0,0,0,0,0,0,0
2.5948013999996,0,0,0,0,0,0,0,0
3.32082269999955,0.02,0,0,0,0,0,0,0
3.36818999999923,0.05,0,0,0,0,0,0,0
3.3792782999999,0.1,0,0,0,0,0,0,0
3.39098699999977,0.24,0,0,0,0,0,0,0
3.40193459999955,0.38,0,0,0,0,0,0,0
3.41428379999979,0.52,0,0,0,0,0,0,0
3.42615919999935,0.86,0,0,0,0,0,0,0
3.43915679999918,1,0,0,0,0,0,0,0
3.45033929999954,1,0,0,0,0,0,0,0
3.45837639999991,1,0,0,0,0,0,0,0
3.53133739999976,1,0,0,0,0,0,0,0
3.53982339999948,1,0,0,0,0,0,0,0
3.54874930000005,0.76,0,0,0,0,0,0,0
3.5601786999996,0.17,0,0,0,0,0,0,0
3.57131109999955,0,0,0,0,0,0,0,0
3.58243289999973,0,0,0,0,0,0,0,0
3.5917058999994,0,0,0,0,0,0,0,0
3.60588219999954,0,0,0,0,0,0,0,0
3.6141635999993,0,0,0,0,0,0,0,0
3.62239569999929,0,0,0,0,0,0,0,0
3.65988229999948,0,0,0,0,0,0,0,0
3.66853349999928,0,0,0,0,0,0,0,0
3.67692969999916,0,0,0,0,0,0,0,0
3.68660009999985,0,0,0,0,0,0,0,0
3.69469200000003,0,0,0,0,0,0,0,0
3.70255379999981,0,0,0,0,0,0,0,0
3.71034979999968,0.19,0,0,0,0,0,0,0
3.72190030000002,1,0,0,0,0,0,0,0
3.7328222999995,1,0,0,0,0,0,0,0
3.74257949999992,1,0,0,0,0,0,0,0
3.75073709999924,1,0,0,0,0,0,0,0
3.75885539999945,1,0,0,0,0,0,0,0
3.78604689999975,1,0,0,0,0,0,0,0
3.79468199999974,1,0,0,0,0,0,0,0
3.80285979999917,1,0,0,0,0,0,0,0
3.81106209999962,0.86,0,0,0,0,0,0,0
3.82199309999942,0.62,0,0,0,0,0,0,0
3.8334347,0,0,0,0,0,0,0,0
3.84452829999918,0,0,0,0,0,0,0,0
3.85806090000005,0,0,0,0,0,0,0,0
3.86688419999973,0,0,0,0,0,0,0,0
3.87503339999967,0,0,0,0,0,0,0,0
3.91363920000003,0,0,0,0,0,0,0,0
3.92285369999991,0,0,0,0,0,0,0,0
3.93121099999917,0,0,0,0,0,0,0,0
3.93941039999936,0,0,0,0,0,0,0,0
3.94807559999936,0,0,0,0,0,0,0,0
3.95678009999938,0,0,0,0,0,0,0,0
3.96480429999974,0,0,0,0,0,0,0,0
3.97271539999929,0,0,0,0,0,0,0,0
3.98125409999921,0,0,0,0,0,0,0,0
3.98965239999961,0.19,0,0,0,0,0,0,0
4.00121880000006,0.9,0,0,0,0,0,0,0
4.01243669999985,1,0,0,0,0,0,0,0
4.02328229999966,1,0,0,0,0,0,0,0
4.03169649999927,1,0,0,0,0,0,0,0
4.03997199999958,1,0,0,0,0,0,0,0
4.09216679999918,1,0,0,0,0,0,0,0
4.10038869999971,1,0,0,0,0,0,0,0
4.10884669999996,1,0,0,0,0,0,0,0
4.11712999999963,0.98,0,0,0,0,0,0,0
4.12810179999997,0.67,0,0,0,0,0,0,0
4.13957479999954,0,0,0,0,0,0,0,0
4.15087939999921,0,0,0,0,0,0,0,0
4.16466629999923,0,0,0,0,0,0,0,0
4.17344679999951,0,0,0,0,0,0,0,0
4.19436309999946,0,0,0,0,0,0,0,0
4.2045705999999,0,0,0,0,0,0,0,0
4.21301349999976,0,0,0,0,0,0,0,0
4.24424769999951,0,0,0,0,0,0,0,0
4.25277209999967,0,0,0,0,0,0,0,0
4.26167619999978,0,0,0,0,0,0,0,0
4.26981629999955,0,0,0,0,0,0,0,0
4.27799549999963,0,0,0,0,0,0,0,0
4.2860557999993,0,0,0,0,0,0,0,0
4.29632449999917,0.29,0,0,0,0,0,0,0
4.3081887999997,1,0,0,0,0,0,0,0
4.31929159999981,1,0,0,0,0,0,0,0
4.32717090000006,1,0,0,0,0,0,0,0
4.33543849999933,1,0,0,0,0,0,0,0
4.34381539999958,1,0,0,0,0,0,0,0
4.38243889999922,1,0,0,0,0,0,0,0
4.39135069999975,1,0,0,0,0,0,0,0
4.40076509999926,1,0,0,0,0,0,0,0
4.40975199999957,1,0,0,0,0,0,0,0
4.4191922,0.71,0,0,0,0,0,0,0
4.47510459999921,0,0,0,0,0,0,0,0
4.48610149999968,0,0,0,0,0,0,0,0
4.49489189999986,0,0,0,0,0,0,0,0
4.51711709999927,0,0,0,0,0,0,0,0
4.53284119999989,0,0,0,0,0,0,0,0
4.54162589999942,0,0,0,0,0,0,0,0
4.55096099999992,0,0,0,0,0,0,0,0
4.55939289999969,0,0,0,0,0,0,0,0
4.56768599999941,0,0,0,0,0,0,0,0
4.57592489999934,0,0,0,0,0,0,0,0
4.58598050000001,0,0,0,0,0,0,0,0
5.71786859999975,0,0,0,0,0,0,0,0
